DATAFLOW,LAST UPDATE,freq,sex,age,citizen,reason,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,HOPING,PC,XK,2018,2.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AL,2017,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AL,2018,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AL,2019,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AL,2020,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2013,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,AT,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2013,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2019,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BE,2021,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2012,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2013,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,BG,2021,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2012,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2013,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2017,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2018,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CH,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2011,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2013,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CY,2021,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2013,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,CZ,2021,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2011,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2013,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2017,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2018,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2020,0,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DE,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2013,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2014,1.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2015,0.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2016,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2017,2.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2018,2.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2020,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,DK,2021,1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2012,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2013,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2014,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2016,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2018,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2019,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2020,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2012,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2013,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2014,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2016,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2018,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2019,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA18,2020,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2012,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2013,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2014,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2016,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2018,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2019,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2020,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EA19,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2011,0.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2012,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2013,1.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2014,1.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2015,2.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2016,1.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2017,1.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2018,3.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2019,2.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2020,1.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EE,2021,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2011,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2013,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2017,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EL,2021,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2011,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2012,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2013,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2014,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2017,0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2018,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2019,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2020,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,ES,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2012,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2013,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2014,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2016,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2018,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU,2019,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2012,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2013,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2014,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2016,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2018,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2007,2019,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2012,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2013,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2014,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2016,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2018,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2019,0,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2020,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU27_2020,2021,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2011,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2012,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2013,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2014,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2015,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2016,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2017,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2018,0.2,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,EU28,2019,0.1,e
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2011,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2012,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2013,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2014,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2015,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2016,0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,NOKNOW,PC,FI,2017,0,
